UPI_ref_no,Payer_UPI_id,Payee_UPI_id,Txn_amt,eventTime___,Txn_date,eventHour,week_day
242512605983,ad2001@yesbank,xg7611@okaxis,12029,2022-04-06 14:27:38.000000 UTC,2022-04-06,14,4
226161316949,ad2001@yesbank,xg7611@okaxis,11242,2022-10-26 16:43:27.000000 UTC,2022-10-26,16,4
17316759002,ad2001@yesbank,xg7611@okaxis,11428,2022-09-21 19:32:30.000000 UTC,2022-09-21,19,4
262339747598,ad2001@yesbank,xg7611@okaxis,11394,2022-02-16 10:32:41.000000 UTC,2022-02-16,10,4
6443072461,ad2001@yesbank,xg7611@okaxis,11467,2022-02-16 19:39:20.000000 UTC,2022-02-16,19,4
44356862042,ad2001@yesbank,xg7611@okaxis,11560,2022-02-16 19:42:21.000000 UTC,2022-02-16,19,4
251267520446,ad2001@yesbank,xg7611@okaxis,11403,2022-07-20 17:43:31.000000 UTC,2022-07-20,17,4
837084481906,ad2001@yesbank,xg7611@okaxis,11543,2022-02-23 19:19:22.000000 UTC,2022-02-23,19,4
677144760558,ad2001@yesbank,xg7611@okaxis,11806,2022-01-12 19:22:43.000000 UTC,2022-01-12,19,4
488148341434,ad2001@yesbank,xg7611@okaxis,11466,2022-06-15 13:22:32.000000 UTC,2022-06-15,13,4
728894794528,ad2001@yesbank,xg7611@okaxis,11904,2022-06-22 16:36:23.000000 UTC,2022-06-22,16,4
754606522063,ad2001@yesbank,xg7611@okaxis,11901,2022-06-15 09:26:32.000000 UTC,2022-06-15,9,4
39920344190,ad2001@yesbank,xg7611@okaxis,11421,2022-08-24 16:19:42.000000 UTC,2022-08-24,16,4
550954363879,ad2001@yesbank,xg7611@okaxis,11981,2022-01-12 18:32:39.000000 UTC,2022-01-12,18,4
673605578134,ad2001@yesbank,xg7611@okaxis,11465,2022-06-22 13:26:30.000000 UTC,2022-06-22,13,4
239332911353,ad2001@yesbank,xg7611@okaxis,11938,2022-03-16 14:29:24.000000 UTC,2022-03-16,14,4
11659259865,ad2001@yesbank,xg7611@okaxis,12093,2022-04-13 19:31:17.000000 UTC,2022-04-13,19,4
854900166007,ad2001@yesbank,xg7611@okaxis,11378,2022-03-16 12:27:31.000000 UTC,2022-03-16,12,4
49412878637,ab1001@okicicibank,xn9001@okaxis,18868,2022-02-16 08:36:27.000000 UTC,2022-02-16,8,4
411978214176,ab1001@okicicibank,xn9001@okaxis,18948,2022-03-23 19:24:26.000000 UTC,2022-03-23,19,4
314296189554,ab1001@okicicibank,xn9001@okaxis,18841,2022-02-09 13:24:30.000000 UTC,2022-02-09,13,4
185833135446,ab1001@okicicibank,xn9001@okaxis,18761,2022-06-15 15:26:30.000000 UTC,2022-06-15,15,4
389833442325,ab1001@okicicibank,xn9001@okaxis,18354,2022-07-20 15:45:34.000000 UTC,2022-07-20,15,4
387968494192,ab1001@okicicibank,xn9001@okaxis,18041,2022-07-13 14:23:38.000000 UTC,2022-07-13,14,4
610094225094,ab1001@okicicibank,xn9001@okaxis,18955,2022-05-11 19:25:27.000000 UTC,2022-05-11,19,4
528435604768,ab1001@okicicibank,xn9001@okaxis,18743,2022-01-12 10:26:29.000000 UTC,2022-01-12,10,4
260194286626,ab1001@okicicibank,xn9001@okaxis,18152,2022-01-12 18:20:36.000000 UTC,2022-01-12,18,4
878335621120,ab1001@okicicibank,xn9001@okaxis,18752,2022-01-12 13:48:25.000000 UTC,2022-01-12,13,4
435939531141,ac1001@okaxis,xs9905@okaxis,7299,2022-06-15 17:22:26.000000 UTC,2022-06-15,17,4
651581400999,ac1001@okaxis,xs9905@okaxis,127375,2022-09-14 19:32:30.000000 UTC,2022-09-14,19,4
542206801980,ac1001@okaxis,xs9905@okaxis,7635,2022-04-06 18:25:37.000000 UTC,2022-04-06,18,4
4314044952,ac1001@okaxis,xs9905@okaxis,7829,2022-01-05 08:33:20.000000 UTC,2022-01-05,8,4
34633100823,ac1001@okaxis,xs9905@okaxis,7848,2022-01-12 09:39:31.000000 UTC,2022-01-12,9,4
83196438800,ac1001@okaxis,xs9905@okaxis,7914,2022-02-23 12:24:31.000000 UTC,2022-02-23,12,4
522393811886,ac1001@okaxis,xs9905@okaxis,7778,2022-03-23 18:37:30.000000 UTC,2022-03-23,18,4
651581400680,ac1001@okaxis,xs9905@okaxis,7375,2022-09-14 19:32:30.000000 UTC,2022-09-14,19,4
290477997059,ac1001@okaxis,xs9905@okaxis,7242,2022-09-07 11:30:32.000000 UTC,2022-09-07,11,4
100696619361,ac1001@okaxis,xs9905@okaxis,7631,2022-01-12 19:38:29.000000 UTC,2022-01-12,19,4
625938199074,ac1001@okaxis,xs9905@okaxis,7399,2022-01-19 10:22:27.000000 UTC,2022-01-19,10,4
694706447222,ac1001@okaxis,xs9905@okaxis,7213,2022-02-16 19:27:28.000000 UTC,2022-02-16,19,4
350755224083,ac1001@okaxis,xs9905@okaxis,7707,2022-03-09 15:41:26.000000 UTC,2022-03-09,15,4
882993801295,ac1001@okaxis,xs9905@okaxis,7795,2022-06-22 08:25:25.000000 UTC,2022-06-22,8,4
566870928207,ac1001@okaxis,xs9905@okaxis,7244,2022-03-09 12:27:24.000000 UTC,2022-03-09,12,4
139046407829,ac1001@okaxis,xs9905@okaxis,7644,2022-01-26 19:10:33.000000 UTC,2022-01-26,19,4
741142348495,ac1001@okaxis,xs9905@okaxis,7927,2022-01-19 17:30:23.000000 UTC,2022-01-19,17,4
717435283585,ac1001@okaxis,xs9905@okaxis,7108,2022-02-16 08:44:23.000000 UTC,2022-02-16,8,4
409858959045,ac1001@okaxis,xs9905@okaxis,7887,2022-02-16 16:24:37.000000 UTC,2022-02-16,16,4
851363741577,ac1001@okaxis,xs9905@okaxis,7841,2022-04-20 08:28:33.000000 UTC,2022-04-20,8,4
317650211741,ac1001@okaxis,xs9905@okaxis,7694,2022-04-13 16:29:21.000000 UTC,2022-04-13,16,4
576338897665,ac1001@okaxis,xs9905@okaxis,7501,2022-02-23 15:23:21.000000 UTC,2022-02-23,15,4
511042076464,ac1001@okaxis,xs9905@okaxis,7594,2022-09-07 15:20:21.000000 UTC,2022-09-07,15,4
87615868919,ac1001@okaxis,xs9905@okaxis,7194,2022-03-16 15:24:19.000000 UTC,2022-03-16,15,4
100900943459,aa1001@okhdfcbank,xa1001@okicici,1451,2022-03-23 11:33:34.000000 UTC,2022-03-23,11,4
304529849925,aa1001@okhdfcbank,xa1001@okicici,1825,2022-03-16 13:22:34.000000 UTC,2022-03-16,13,4
738453563711,aa1001@okhdfcbank,xa1001@okicici,1083,2022-02-16 18:37:24.000000 UTC,2022-02-16,18,4
134409238443,aa1001@okhdfcbank,xa1001@okicici,1420,2022-01-19 15:42:27.000000 UTC,2022-01-19,15,4
31394316223,aa1001@okhdfcbank,xa1001@okicici,1404,2022-03-16 19:30:28.000000 UTC,2022-03-16,19,4
738790354579,aa1001@okhdfcbank,xa1001@okicici,1461,2022-01-12 16:31:32.000000 UTC,2022-01-12,16,4
205699074896,aa1001@okhdfcbank,xa1001@okicici,1146,2022-10-19 08:34:33.000000 UTC,2022-10-19,8,4
280302567088,aa1001@okhdfcbank,xa1001@okicici,2029,2022-08-17 09:28:22.000000 UTC,2022-08-17,9,4
325652697202,aa1001@okhdfcbank,xa1001@okicici,2033,2022-04-20 19:30:35.000000 UTC,2022-04-20,19,4
195921097896,aa1001@okhdfcbank,xa1001@okicici,1100,2022-05-11 17:24:24.000000 UTC,2022-05-11,17,4
772552662857,ab1001@okicicibank,xk9001@okicici,10464,2022-10-12 11:21:13.000000 UTC,2022-10-12,11,4
283851098637,ab1001@okicicibank,xk9001@okicici,10959,2022-07-13 08:40:16.000000 UTC,2022-07-13,8,4
928812277592,ab1001@okicicibank,xk9001@okicici,10203,2022-09-21 14:46:26.000000 UTC,2022-09-21,14,4
237942053140,ab1001@okicicibank,xk9001@okicici,10245,2022-08-10 12:34:46.000000 UTC,2022-08-10,12,4
784165057563,ab1001@okicicibank,xk9001@okicici,10543,2022-04-20 11:24:31.000000 UTC,2022-04-20,11,4
874371487891,ab1001@okicicibank,xk9001@okicici,10582,2022-03-09 12:24:46.000000 UTC,2022-03-09,12,4
593124223698,ab1001@okicicibank,xk9001@okicici,10384,2022-01-12 19:25:40.000000 UTC,2022-01-12,19,4
721198441814,ab1001@okicicibank,xk9001@okicici,10200,2022-05-18 08:42:30.000000 UTC,2022-05-18,8,4
711040353440,ab1001@okicicibank,xk9001@okicici,10751,2022-07-20 08:21:31.000000 UTC,2022-07-20,8,4
326692476310,ab1001@okicicibank,xk9001@okicici,10344,2022-02-09 19:45:43.000000 UTC,2022-02-09,19,4
190567205476,ac1001@okaxis,xr9905@okicici,5962,2022-03-09 10:41:14.000000 UTC,2022-03-09,10,4
237984644490,ac1001@okaxis,xr9905@okicici,5793,2022-01-05 10:34:39.000000 UTC,2022-01-05,10,4
334862345553,ac1001@okaxis,xr9905@okicici,5805,2022-09-07 10:28:25.000000 UTC,2022-09-07,10,4
835880494223,ac1001@okaxis,xr9905@okicici,5174,2022-03-16 19:33:24.000000 UTC,2022-03-16,19,4
516180664237,ac1001@okaxis,xr9905@okicici,5325,2022-03-09 14:30:28.000000 UTC,2022-03-09,14,4
858213718205,ac1001@okaxis,xr9905@okicici,5165,2022-09-14 14:33:31.000000 UTC,2022-09-14,14,4
217051198703,ac1001@okaxis,xr9905@okicici,5040,2022-05-18 15:12:28.000000 UTC,2022-05-18,15,4
927399015463,ac1001@okaxis,xr9905@okicici,6037,2022-09-14 17:51:24.000000 UTC,2022-09-14,17,4
665830824375,ac1001@okaxis,xr9905@okicici,5462,2022-01-05 19:32:37.000000 UTC,2022-01-05,19,4
449953688234,ac1001@okaxis,xr9905@okicici,5983,2022-04-20 18:23:36.000000 UTC,2022-04-20,18,4
145792606484,ac1001@okaxis,xr9905@okicici,5430,2022-02-16 10:36:25.000000 UTC,2022-02-16,10,4
265014569476,ac1001@okaxis,xr9905@okicici,5760,2022-04-13 08:09:24.000000 UTC,2022-04-13,8,4
67712645314,ac1001@okaxis,xr9905@okicici,5114,2022-09-14 11:29:25.000000 UTC,2022-09-14,11,4
351806310380,ac1001@okaxis,xr9905@okicici,5522,2022-02-23 12:38:23.000000 UTC,2022-02-23,12,4
983532684735,ac1001@okaxis,xr9905@okicici,5447,2022-05-18 11:38:36.000000 UTC,2022-05-18,11,4
516463930668,ac1001@okaxis,xr9905@okicici,5825,2022-03-09 10:18:33.000000 UTC,2022-03-09,10,4
459615161050,ac1001@okaxis,xr9905@okicici,5701,2022-04-13 13:21:30.000000 UTC,2022-04-13,13,4
618625194245,ac1001@okaxis,xr9905@okicici,5595,2022-05-18 08:34:38.000000 UTC,2022-05-18,8,4
934843315921,ac1001@okaxis,xr9905@okicici,5915,2022-02-16 15:25:33.000000 UTC,2022-02-16,15,4
367811737821,ac1001@okaxis,xr9905@okicici,5117,2022-01-12 19:31:27.000000 UTC,2022-01-12,19,4
697132568166,ac1001@okaxis,xr9905@okicici,5441,2022-06-22 08:17:40.000000 UTC,2022-06-22,8,4
782862241487,ac1001@okaxis,xr9905@okicici,5660,2022-01-12 09:31:44.000000 UTC,2022-01-12,9,4
906059053347,ac1001@okaxis,xr9905@okicici,5332,2022-10-19 14:28:23.000000 UTC,2022-10-19,14,4
57260703853,ac1001@okaxis,xr9905@okicici,5766,2022-06-08 10:39:41.000000 UTC,2022-06-08,10,4
991755501503,ac1001@okaxis,xr9905@okicici,5543,2022-10-12 15:31:35.000000 UTC,2022-10-12,15,4
117338099017,ac1001@okaxis,xr9905@okicici,5188,2022-04-20 18:23:23.000000 UTC,2022-04-20,18,4
244799916449,ac1001@okaxis,xr9905@okicici,6058,2022-08-24 09:29:21.000000 UTC,2022-08-24,9,4
282936104854,ac1001@okaxis,xr9905@okicici,5798,2022-05-11 16:23:37.000000 UTC,2022-05-11,16,4
371849109120,ac1001@okaxis,xr9905@okicici,5213,2022-03-23 08:28:49.000000 UTC,2022-03-23,8,4
50786402962,aa1001@okhdfcbank,xb1001@okhdfcbank,4498,2022-09-21 08:28:37.000000 UTC,2022-09-21,8,4
861806810114,aa1001@okhdfcbank,xb1001@okhdfcbank,4998,2022-10-19 08:35:31.000000 UTC,2022-10-19,8,4
90424413365,aa1001@okhdfcbank,xb1001@okhdfcbank,4306,2022-07-20 18:31:30.000000 UTC,2022-07-20,18,4
159795428807,aa1001@okhdfcbank,xb1001@okhdfcbank,4199,2022-04-20 13:23:40.000000 UTC,2022-04-20,13,4
218763078842,aa1001@okhdfcbank,xb1001@okhdfcbank,4385,2022-01-19 19:32:34.000000 UTC,2022-01-19,19,4
938544834318,aa1001@okhdfcbank,xb1001@okhdfcbank,5080,2022-08-10 14:19:36.000000 UTC,2022-08-10,14,4
524778244606,aa1001@okhdfcbank,xb1001@okhdfcbank,4916,2022-07-13 16:32:21.000000 UTC,2022-07-13,16,4
907217149466,aa1001@okhdfcbank,xb1001@okhdfcbank,4289,2022-03-16 18:34:27.000000 UTC,2022-03-16,18,4
436409920668,aa1001@okhdfcbank,xb1001@okhdfcbank,4204,2022-05-18 19:36:45.000000 UTC,2022-05-18,19,4
315441054423,aa1001@okhdfcbank,xb1001@okhdfcbank,4271,2022-01-12 19:37:29.000000 UTC,2022-01-12,19,4
542314626091,aa1001@okhdfcbank,xb1001@okhdfcbank,4210,2022-09-14 16:31:23.000000 UTC,2022-09-14,16,4
466474451100,aa1001@okhdfcbank,xb1001@okhdfcbank,4307,2022-05-18 19:34:22.000000 UTC,2022-05-18,19,4
839817347153,aa1001@okhdfcbank,xb1001@okhdfcbank,4112,2022-09-21 19:33:21.000000 UTC,2022-09-21,19,4
705796562520,aa1001@okhdfcbank,xb1001@okhdfcbank,4438,2022-09-21 14:27:22.000000 UTC,2022-09-21,14,4
86480692488,aa1001@okhdfcbank,xb1001@okhdfcbank,4258,2022-01-12 12:39:28.000000 UTC,2022-01-12,12,4
24563442792,aa1001@okhdfcbank,xb1001@okhdfcbank,4557,2022-06-08 18:36:26.000000 UTC,2022-06-08,18,4
964156547106,aa1001@okhdfcbank,xb1001@okhdfcbank,4770,2022-02-23 08:28:28.000000 UTC,2022-02-23,8,4
370393351791,aa1001@okhdfcbank,xb1001@okhdfcbank,4977,2022-08-17 08:28:20.000000 UTC,2022-08-17,8,4
500617701097,aa1001@okhdfcbank,xb1001@okhdfcbank,4582,2022-05-25 16:22:27.000000 UTC,2022-05-25,16,4
460330613058,aa1001@okhdfcbank,xb1001@okhdfcbank,4969,2022-09-28 19:37:33.000000 UTC,2022-09-28,19,4
907750806999,aa1001@okhdfcbank,xb1001@okhdfcbank,4828,2022-08-17 19:22:38.000000 UTC,2022-08-17,19,4
698140692007,aa1001@okhdfcbank,xb1001@okhdfcbank,4490,2022-07-20 11:25:29.000000 UTC,2022-07-20,11,4
679535936756,aa1001@okhdfcbank,xb1001@okhdfcbank,4387,2022-06-08 16:26:20.000000 UTC,2022-06-08,16,4
574329919619,aa1001@okhdfcbank,xb1001@okhdfcbank,4794,2022-10-19 08:46:38.000000 UTC,2022-10-19,8,4
207319500854,aa1001@okhdfcbank,xb1001@okhdfcbank,4864,2022-04-13 18:16:37.000000 UTC,2022-04-13,18,4
4992350948,ab1001@okicicibank,xl9001@okhdfcbank,12361,2022-06-08 13:44:34.000000 UTC,2022-06-08,13,4
19833604230,ab1001@okicicibank,xl9001@okhdfcbank,12593,2022-03-16 11:33:23.000000 UTC,2022-03-16,11,4
586498297912,ab1001@okicicibank,xl9001@okhdfcbank,12560,2022-01-19 15:30:15.000000 UTC,2022-01-19,15,4
60674250679,ab1001@okicicibank,xl9001@okhdfcbank,12174,2022-02-16 17:40:34.000000 UTC,2022-02-16,17,4
651787179634,ab1001@okicicibank,xl9001@okhdfcbank,12327,2022-05-18 08:34:21.000000 UTC,2022-05-18,8,4
797896368890,ab1001@okicicibank,xl9001@okhdfcbank,12698,2022-04-13 19:36:28.000000 UTC,2022-04-13,19,4
15166750780,ab1001@okicicibank,xl9001@okhdfcbank,12745,2022-03-09 17:34:22.000000 UTC,2022-03-09,17,4
756896763174,ab1001@okicicibank,xl9001@okhdfcbank,12256,2022-09-14 12:42:46.000000 UTC,2022-09-14,12,4
207789748039,ab1001@okicicibank,xl9001@okhdfcbank,12546,2022-02-16 14:24:25.000000 UTC,2022-02-16,14,4
565268344933,ab1001@okicicibank,xl9001@okhdfcbank,12931,2022-10-12 18:34:20.000000 UTC,2022-10-12,18,4
103293598952,ab1001@okicicibank,xl9001@okhdfcbank,12161,2022-03-23 14:21:38.000000 UTC,2022-03-23,14,4
390299981813,ab1001@okicicibank,xl9001@okhdfcbank,12097,2022-09-14 11:34:28.000000 UTC,2022-09-14,11,4
785579709428,ab1001@okicicibank,xl9001@okhdfcbank,12074,2022-09-21 13:37:24.000000 UTC,2022-09-21,13,4
945836721561,ab1001@okicicibank,xl9001@okhdfcbank,12833,2022-01-19 19:25:39.000000 UTC,2022-01-19,19,4
857403979918,ac1001@okaxis,xq9905@okhdfcbank,3560,2022-07-20 14:32:32.000000 UTC,2022-07-20,14,4
824963708792,ac1001@okaxis,xq9905@okhdfcbank,3562,2022-08-10 13:34:45.000000 UTC,2022-08-10,13,4
37073139088,ac1001@okaxis,xq9905@okhdfcbank,3494,2022-03-16 13:40:25.000000 UTC,2022-03-16,13,4
900197850820,ac1001@okaxis,xq9905@okhdfcbank,3672,2022-03-16 13:32:41.000000 UTC,2022-03-16,13,4
727271603162,ac1001@okaxis,xq9905@okhdfcbank,3769,2022-06-15 13:21:27.000000 UTC,2022-06-15,13,4
12007955699,ac1001@okaxis,xq9905@okhdfcbank,3624,2022-09-21 11:35:23.000000 UTC,2022-09-21,11,4
324075202494,ac1001@okaxis,xq9905@okhdfcbank,3325,2022-03-16 08:31:24.000000 UTC,2022-03-16,8,4
220293088995,ac1001@okaxis,xq9905@okhdfcbank,3779,2022-03-23 15:32:25.000000 UTC,2022-03-23,15,4
610819326601,ac1001@okaxis,xq9905@okhdfcbank,3896,2022-02-09 19:24:31.000000 UTC,2022-02-09,19,4
295493399512,ac1001@okaxis,xq9905@okhdfcbank,3195,2022-09-14 14:35:38.000000 UTC,2022-09-14,14,4
741642559660,ac1001@okaxis,xq9905@okhdfcbank,3927,2022-09-14 15:28:23.000000 UTC,2022-09-14,15,4
908074514776,ac1001@okaxis,xq9905@okhdfcbank,3255,2022-01-12 10:34:32.000000 UTC,2022-01-12,10,4
258360646663,ac1001@okaxis,xq9905@okhdfcbank,3637,2022-06-22 10:29:31.000000 UTC,2022-06-22,10,4
754548989993,ac1001@okaxis,xq9905@okhdfcbank,3890,2022-04-20 14:28:32.000000 UTC,2022-04-20,14,4
988511544976,ac1001@okaxis,xq9905@okhdfcbank,3937,2022-06-15 10:32:44.000000 UTC,2022-06-15,10,4
412296208114,ac1001@okaxis,xq9905@okhdfcbank,3875,2022-01-19 15:30:26.000000 UTC,2022-01-19,15,4
935027000744,ac1001@okaxis,xq9905@okhdfcbank,4097,2022-09-07 12:37:34.000000 UTC,2022-09-07,12,4
117251468400,ac1001@okaxis,xq9905@okhdfcbank,3432,2022-09-14 19:37:22.000000 UTC,2022-09-14,19,4
802276975531,ac1001@okaxis,xq9905@okhdfcbank,3117,2022-03-09 12:21:30.000000 UTC,2022-03-09,12,4
520883318453,ac1001@okaxis,xq9905@okhdfcbank,3320,2022-01-19 19:28:38.000000 UTC,2022-01-19,19,4
9566328997,ac1001@okaxis,xq9905@okhdfcbank,3155,2022-04-13 13:34:33.000000 UTC,2022-04-13,13,4
142368500528,ac1001@okaxis,xq9905@okhdfcbank,3645,2022-03-09 18:40:28.000000 UTC,2022-03-09,18,4
834935164993,aa1001@okhdfcbank,xc1001@oksbi,6900,2022-04-14 19:44:28.000000 UTC,2022-04-14,19,5
491507307487,aa1001@okhdfcbank,xc1001@oksbi,6050,2022-01-13 11:30:32.000000 UTC,2022-01-13,11,5
996828172916,aa1001@okhdfcbank,xc1001@oksbi,6240,2022-08-11 17:26:20.000000 UTC,2022-08-11,17,5
173855001840,aa1001@okhdfcbank,xc1001@oksbi,6465,2022-06-09 11:44:23.000000 UTC,2022-06-09,11,5
182355149221,aa1001@okhdfcbank,xc1001@oksbi,6484,2022-07-21 17:30:28.000000 UTC,2022-07-21,17,5
312490063505,aa1001@okhdfcbank,xc1001@oksbi,6044,2022-03-17 13:17:22.000000 UTC,2022-03-17,13,5
604475984161,aa1001@okhdfcbank,xc1001@oksbi,6670,2022-04-14 10:33:33.000000 UTC,2022-04-14,10,5
645922352489,aa1001@okhdfcbank,xc1001@oksbi,6438,2022-01-13 14:22:32.000000 UTC,2022-01-13,14,5
611016622303,aa1001@okhdfcbank,xc1001@oksbi,6889,2022-07-21 16:26:24.000000 UTC,2022-07-21,16,5
552214953707,aa1001@okhdfcbank,xc1001@oksbi,7049,2022-10-13 19:38:28.000000 UTC,2022-10-13,19,5
141806773557,aa1001@okhdfcbank,xc1001@oksbi,6454,2022-04-21 10:18:45.000000 UTC,2022-04-21,10,5
351787682987,aa1001@okhdfcbank,xc1001@oksbi,6609,2022-04-14 19:34:42.000000 UTC,2022-04-14,19,5
522618323326,ad2001@yesbank,xh6699@icici,13523,2022-08-11 13:28:32.000000 UTC,2022-08-11,13,5
169892697843,ad2001@yesbank,xh6699@icici,14095,2022-08-11 08:21:38.000000 UTC,2022-08-11,8,5
653311789812,ad2001@yesbank,xh6699@icici,13221,2022-10-13 09:42:23.000000 UTC,2022-10-13,9,5
319938000461,ad2001@yesbank,xh6699@icici,13803,2022-05-12 12:42:35.000000 UTC,2022-05-12,12,5
489216311438,ad2001@yesbank,xh6699@icici,13319,2022-09-15 19:28:24.000000 UTC,2022-09-15,19,5
925489417673,ad2001@yesbank,xh6699@icici,13585,2022-09-08 08:44:10.000000 UTC,2022-09-08,8,5
977773305392,ad2001@yesbank,xh6699@icici,13294,2022-06-23 19:31:17.000000 UTC,2022-06-23,19,5
974922966536,ad2001@yesbank,xh6699@icici,13512,2022-03-10 19:38:35.000000 UTC,2022-03-10,19,5
487758606885,ad2001@yesbank,xh6699@icici,13708,2022-05-05 14:23:30.000000 UTC,2022-05-05,14,5
20561648125,ad2001@yesbank,xh6699@icici,13764,2022-07-21 12:30:46.000000 UTC,2022-07-21,12,5
412253223161,ad2001@yesbank,xh6699@icici,13679,2022-09-15 08:27:28.000000 UTC,2022-09-15,8,5
650679005530,ad2001@yesbank,xh6699@icici,13123,2022-10-13 11:31:19.000000 UTC,2022-10-13,11,5
410260219033,ad2001@yesbank,xh6699@icici,13187,2022-09-15 10:48:34.000000 UTC,2022-09-15,10,5
507571212219,ad2001@yesbank,xh6699@icici,13170,2022-01-20 17:36:22.000000 UTC,2022-01-20,17,5
354927441689,ad2001@yesbank,xh6699@icici,13228,2022-02-17 18:33:10.000000 UTC,2022-02-17,18,5
291003687641,ad2001@yesbank,xh6699@icici,13769,2022-02-10 13:42:32.000000 UTC,2022-02-10,13,5
691402750325,ad2001@yesbank,xh6699@icici,13424,2022-06-09 19:35:21.000000 UTC,2022-06-09,19,5
69202543429,ad2001@yesbank,xh6699@icici,13598,2022-04-14 19:19:29.000000 UTC,2022-04-14,19,5
129278422083,ad2001@yesbank,xh6699@icici,13660,2022-01-06 11:33:25.000000 UTC,2022-01-06,11,5
615300139919,ad2001@yesbank,xh6699@icici,13994,2022-01-20 18:33:39.000000 UTC,2022-01-20,18,5
290153184559,ad2001@yesbank,xh6699@icici,13327,2022-05-12 12:26:32.000000 UTC,2022-05-12,12,5
976101215279,ad2001@yesbank,xh6699@icici,14050,2022-03-24 19:37:33.000000 UTC,2022-03-24,19,5
614848661500,ad2001@yesbank,xh6699@icici,13815,2022-01-06 13:31:46.000000 UTC,2022-01-06,13,5
531205864367,ad2001@yesbank,xh6699@icici,13705,2022-07-14 16:20:20.000000 UTC,2022-07-14,16,5
985423111634,ad2001@yesbank,xh6699@icici,13797,2022-04-21 09:25:27.000000 UTC,2022-04-21,9,5
229947348783,ad2001@yesbank,xh6699@icici,13374,2022-01-20 13:41:28.000000 UTC,2022-01-20,13,5
624693115312,ad2001@yesbank,xh6699@icici,13388,2022-04-14 13:33:41.000000 UTC,2022-04-14,13,5
432426560765,ad2001@yesbank,xh6699@icici,13037,2022-02-17 11:17:41.000000 UTC,2022-02-17,11,5
138449446377,ad2001@yesbank,xh6699@icici,13716,2022-06-09 12:32:23.000000 UTC,2022-06-09,12,5
994124897029,ad2001@yesbank,xh6699@icici,13393,2022-06-09 08:15:25.000000 UTC,2022-06-09,8,5
722498985910,ad2001@yesbank,xh6699@icici,13716,2022-09-15 19:21:10.000000 UTC,2022-09-15,19,5
832319655929,ad2001@yesbank,xh6699@icici,13172,2022-09-15 19:39:39.000000 UTC,2022-09-15,19,5
110465476430,ad2001@yesbank,xh6699@icici,13098,2022-07-14 19:34:20.000000 UTC,2022-07-14,19,5
231548002999,ad2001@yesbank,xh6699@icici,13691,2022-09-22 09:24:22.000000 UTC,2022-09-22,9,5
973025468355,ad2001@yesbank,xh6699@icici,14093,2022-05-05 08:28:27.000000 UTC,2022-05-05,8,5
217365429594,ad2001@yesbank,xh6699@icici,13662,2022-04-21 10:25:31.000000 UTC,2022-04-21,10,5
372479487268,ad2001@yesbank,xh6699@icici,13845,2022-02-17 19:31:37.000000 UTC,2022-02-17,19,5
736945555671,ad2001@yesbank,xh6699@icici,13497,2022-01-13 19:24:31.000000 UTC,2022-01-13,19,5
962154516481,ad2001@yesbank,xh6699@icici,13574,2022-07-07 10:24:31.000000 UTC,2022-07-07,10,5
701691899140,ad2001@yesbank,xh6699@icici,13771,2022-06-09 11:34:30.000000 UTC,2022-06-09,11,5
636169019265,ad2001@yesbank,xh6699@icici,13577,2022-10-13 14:23:22.000000 UTC,2022-10-13,14,5
968078347310,ad2001@yesbank,xh6699@icici,13814,2022-09-08 13:39:27.000000 UTC,2022-09-08,13,5
881703648198,ad2001@yesbank,xh6699@icici,9506,2022-04-14 15:41:38.000000 UTC,2022-04-14,15,5
303964935824,ad2001@yesbank,xh6699@icici,13674,2022-04-21 16:35:33.000000 UTC,2022-04-21,16,5
78220541716,ad2001@yesbank,xi9811@paytm,9239,2022-08-18 12:25:37.000000 UTC,2022-08-18,12,5
968510695630,ad2001@yesbank,xi9811@paytm,9410,2022-07-14 13:28:23.000000 UTC,2022-07-14,13,5
39863340601,ad2001@yesbank,xi9811@paytm,9160,2022-07-07 12:14:41.000000 UTC,2022-07-07,12,5
323494288347,ad2001@yesbank,xi9811@paytm,9969,2022-03-24 18:22:30.000000 UTC,2022-03-24,18,5
61570772115,ad2001@yesbank,xi9811@paytm,9257,2022-01-13 17:31:45.000000 UTC,2022-01-13,17,5
711095506354,ad2001@yesbank,xi9811@paytm,9588,2022-06-09 19:35:30.000000 UTC,2022-06-09,19,5
571970724550,ad2001@yesbank,xi9811@paytm,9770,2022-01-13 18:29:26.000000 UTC,2022-01-13,18,5
894715275281,ad2001@yesbank,xi9811@paytm,9764,2022-09-15 18:29:33.000000 UTC,2022-09-15,18,5
612026296332,ad2001@yesbank,xi9811@paytm,10097,2022-08-11 08:34:29.000000 UTC,2022-08-11,8,5
287523376692,ad2001@yesbank,xi9811@paytm,9128,2022-03-10 15:33:28.000000 UTC,2022-03-10,15,5
557494108671,ad2001@yesbank,xi9811@paytm,9425,2022-06-23 19:29:35.000000 UTC,2022-06-23,19,5
694161669177,ad2001@yesbank,xi9811@paytm,9972,2022-01-13 19:36:26.000000 UTC,2022-01-13,19,5
826415477758,ad2001@yesbank,xi9811@paytm,9243,2022-06-09 08:34:29.000000 UTC,2022-06-09,8,5
150581241892,ad2001@yesbank,xi9811@paytm,9319,2022-09-15 15:27:44.000000 UTC,2022-09-15,15,5
